"extensionAttribute9","Name","OperatingSystemVersion","OperatingSystem","lastlogondate","whencreated","enabled","distinguishedName"
,"5KZYKN3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 2:20:31","15/8/2024 11:14:32","True","CN=5KZYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"54BYMF3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 10:40:43","11/12/2023 15:24:36","True","CN=54BYMF3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C89JKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:08:47","12/9/2024 11:42:07","True","CN=C89JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DSPN2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:48:01","20/12/2023 10:47:58","True","CN=DSPN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3ZSQ2T3","10.0 (22631)","Windows 11 Enterprise","6/10/2025 9:27:14","24/9/2024 9:46:30","True","CN=3ZSQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"41CL3T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:24:55","9/1/2023 15:26:09","True","CN=41CL3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"72TGV44","10.0 (22631)","Windows 11 Enterprise","8/1/2026 15:55:46","7/10/2024 10:44:04","True","CN=72TGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"93LT3M3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 10:18:25","21/1/2022 16:55:28","True","CN=93LT3M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D3GYV64","10.0 (26100)","Windows 11 Enterprise","15/1/2026 13:00:49","12/5/2025 16:20:51","True","CN=D3GYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HP1DQF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 15:48:42","6/11/2025 16:38:16","True","CN=HP1DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1MYLTQ3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:22:51","29/7/2022 9:54:20","True","CN=1MYLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8LX0DY3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 16:45:38","6/10/2023 10:57:05","True","CN=8LX0DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9NJWPN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 18:13:10","9/6/2022 13:44:55","True","CN=9NJWPN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1MJQKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:50:05","1/12/2022 12:41:58","True","CN=1MJQKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D20T8F4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 10:56:20","3/11/2025 15:24:05","True","CN=D20T8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4N6Q3T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:26:11","9/1/2023 15:27:27","True","CN=4N6Q3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HDLYV64","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:12:32","6/1/2025 16:28:45","True","CN=HDLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DRQ0DY3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:02:03","6/10/2023 10:59:55","True","CN=DRQ0DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"42QDK34","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:09:57","3/6/2025 10:37:47","True","CN=42QDK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CZSBB24","10.0 (26100)","Windows 11 Enterprise","8/1/2026 11:07:41","10/9/2025 12:06:28","True","CN=CZSBB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F7Z63T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:55:08","25/11/2022 10:39:05","True","CN=F7Z63T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DY9KKN3","10.0 (22631)","Windows 11 Enterprise","3/12/2025 8:57:25","29/6/2022 15:47:55","True","CN=DY9KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4WSQ2T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:48:20","26/9/2023 9:26:21","True","CN=4WSQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JLG5GY3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 18:09:45","3/11/2023 9:34:39","True","CN=JLG5GY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BYSDTQ3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:47:30","22/5/2025 10:16:13","True","CN=BYSDTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6KMGC54","10.0 (22631)","Windows 11 Enterprise","9/1/2026 15:13:20","29/11/2024 14:59:46","True","CN=6KMGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HJSQ8F4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 11:00:14","22/10/2025 14:15:15","True","CN=HJSQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CKHTBC4","10.0 (26200)","Windows 11 Enterprise","2/1/2026 14:28:52","30/9/2025 11:47:50","True","CN=CKHTBC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8KBJSV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:21:15","15/12/2023 9:33:38","True","CN=8KBJSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HCPGRV3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 11:56:15","26/9/2023 9:22:50","True","CN=HCPGRV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CJJQKN3","10.0 (22631)","Windows 11 Enterprise","27/10/2025 7:37:47","21/12/2022 12:28:03","True","CN=CJJQKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JMH5ZF4","10.0 (26100)","Windows 11 Enterprise","10/1/2026 12:31:54","10/12/2025 15:16:28","True","CN=JMH5ZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1P10LN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:42:32","1/8/2024 9:52:03","True","CN=1P10LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"636JKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 13:56:29","15/8/2023 15:20:11","True","CN=636JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1K8HV44","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:35:22","7/10/2024 10:54:52","True","CN=1K8HV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JK70RV3","10.0 (22631)","Windows 11 Enterprise","5/1/2026 15:53:27","3/5/2023 9:38:55","True","CN=JK70RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"67S0WB4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 8:32:33","12/9/2025 14:28:24","True","CN=67S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HL50R14","10.0 (22631)","Windows 11 Enterprise","12/1/2026 15:02:28","20/2/2024 10:43:20","True","CN=HL50R14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"80CL3T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 13:33:01","10/1/2023 9:16:01","True","CN=80CL3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9GG31T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 13:47:02","1/8/2024 9:53:05","True","CN=9GG31T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"28K1QV3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:31:38","2/8/2024 9:58:07","True","CN=28K1QV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J65N2T3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 8:53:21","15/8/2023 15:20:41","True","CN=J65N2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H1H1CY3","10.0 (22631)","Windows 11 Enterprise","13/1/2026 21:32:52","3/11/2023 9:42:42","True","CN=H1H1CY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3PYLTQ3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 5:49:50","2/12/2024 8:57:55","True","CN=3PYLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BKQ8JG4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 9:54:51","24/12/2025 9:58:14","True","CN=BKQ8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FDCFK34","10.0 (26100)","Windows 11 Enterprise","7/1/2026 10:26:30","25/6/2025 11:27:03","True","CN=FDCFK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"97S0WB4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 13:37:24","12/9/2025 14:31:13","True","CN=97S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5Z3MTQ3","10.0 (26100)","Windows 11 Enterprise","6/1/2026 16:20:08","14/8/2025 15:45:45","True","CN=5Z3MTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"966JSV3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:48:38","8/1/2024 10:17:10","True","CN=966JSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2GSQ8F4","10.0 (26100)","Windows 11 Enterprise","13/1/2026 9:08:57","28/10/2025 11:38:44","True","CN=2GSQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"72VG334","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:29:57","9/9/2024 15:33:22","True","CN=72VG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"41ZGV44","10.0 (22631)","Windows 11 Enterprise","12/1/2026 16:49:40","12/11/2024 14:38:15","True","CN=41ZGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CS8HV44","10.0 (22631)","Windows 11 Enterprise","14/1/2026 16:39:19","12/11/2024 16:45:06","True","CN=CS8HV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HT81LR3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:20:41","21/2/2023 12:30:18","True","CN=HT81LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D6JYKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:59:57","1/3/2023 10:56:47","True","CN=D6JYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F411WB4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:58:29","12/9/2025 14:31:58","True","CN=F411WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3WPYLD4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 2:40:00","21/10/2025 14:12:53","True","CN=3WPYLD4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"15VK9Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 11:18:30","5/7/2023 13:07:47","True","CN=15VK9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BRPLKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 14:04:34","22/11/2024 11:29:53","True","CN=BRPLKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"48WQ2T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 10:00:58","26/2/2024 15:25:52","True","CN=48WQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GW4SXF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:19:03","25/11/2025 12:05:32","True","CN=GW4SXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"79Z63T3","10.0 (26100)","Windows 11 Enterprise","29/12/2025 9:49:26","8/10/2025 11:54:57","True","CN=79Z63T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F1VZKN3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 16:21:24","29/11/2022 10:12:40","True","CN=F1VZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"72ZGV44","10.0 (22631)","Windows 11 Enterprise","7/1/2026 23:07:07","12/11/2024 14:39:43","True","CN=72ZGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"98WDK34","10.0 (22631)","Windows 11 Enterprise","8/1/2026 11:00:01","6/6/2024 11:14:24","True","CN=98WDK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"80VG334","10.0 (26100)","Windows 11 Enterprise","7/1/2026 10:16:15","27/3/2025 11:16:09","True","CN=80VG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"12FLTQ3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:25:59","29/7/2022 10:59:00","True","CN=12FLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6JBJSV3","10.0 (22631)","Windows 11 Education","15/1/2026 9:51:19","26/3/2024 15:26:14","True","CN=6JBJSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3P71ZC4","10.0 (26200)","Windows 11 Enterprise","14/1/2026 20:30:15","26/9/2025 15:12:06","True","CN=3P71ZC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1W6DQF4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 8:48:46","11/11/2025 9:17:00","True","CN=1W6DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9Q8V2M3","10.0 (22631)","Windows 11 Enterprise","10/11/2025 15:00:58","29/3/2022 12:17:51","True","CN=9Q8V2M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"19BKKN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 9:47:05","5/7/2023 9:20:49","True","CN=19BKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7SHXFY3","10.0 (22631)","Windows 11 Enterprise","13/1/2026 15:38:50","6/11/2023 15:56:19","True","CN=7SHXFY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"134MTQ3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:30:48","29/7/2022 11:07:56","True","CN=134MTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3ZP5LN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:15:48","8/4/2022 9:37:48","True","CN=3ZP5LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9G942T3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 1:30:27","15/3/2023 16:11:32","True","CN=9G942T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9QCFK34","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:48:44","6/6/2024 11:15:53","True","CN=9QCFK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FRC0DY3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 11:09:22","12/10/2023 13:23:47","True","CN=FRC0DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"29HK9Y3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:37:30","11/7/2023 16:12:47","True","CN=29HK9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3LTYKN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 9:51:54","30/9/2022 16:16:53","True","CN=3LTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GR9KKN3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 8:56:13","29/6/2022 10:37:30","True","CN=GR9KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8451DY3","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:46:37","5/10/2023 16:23:23","True","CN=8451DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DT8T8F4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 8:57:10","22/10/2025 14:20:58","True","CN=DT8T8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3SKQC44","10.0 (26100)","Windows 11 Enterprise","7/1/2026 18:31:12","28/11/2025 16:19:59","True","CN=3SKQC44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"732LKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:55:11","27/5/2024 12:32:42","True","CN=732LKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CGTYKN3","10.0 (22631)","Windows 11 Education","8/1/2026 9:18:51","22/7/2024 9:39:54","True","CN=CGTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5T6DQF4","10.0 (26100)","Windows 11 Enterprise","6/1/2026 14:04:52","11/11/2025 9:18:38","True","CN=5T6DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C1TBB24","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:03:16","5/7/2024 9:24:48","True","CN=C1TBB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FFS2VF4","10.0 (26100)","Windows 11 Enterprise","11/1/2026 21:58:54","11/11/2025 9:19:03","True","CN=FFS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5C8Y724","10.0 (22631)","Windows 11 Enterprise","15/1/2026 13:42:21","21/6/2024 9:56:10","True","CN=5C8Y724,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C0471F3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 17:59:26","8/5/2023 12:30:41","True","CN=C0471F3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3S1DQF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:44:25","13/11/2025 16:50:50","True","CN=3S1DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9H33RV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:25:25","17/4/2023 11:58:42","True","CN=9H33RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3C8F1T3","10.0 (22631)","Windows 11 Enterprise","17/12/2025 11:32:18","13/2/2023 12:36:36","True","CN=3C8F1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HGBFTV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 13:01:05","23/5/2023 16:15:05","True","CN=HGBFTV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FCS2VF4","10.0 (26100)","Windows 11 Enterprise","10/1/2026 12:07:37","11/11/2025 9:19:34","True","CN=FCS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3L1SXF4","10.0 (26100)","Windows 11 Enterprise","6/1/2026 12:13:25","24/11/2025 15:17:29","True","CN=3L1SXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CZ4FTV3","10.0 (22631)","Windows 11 Enterprise","20/12/2025 22:28:45","4/9/2023 12:14:31","True","CN=CZ4FTV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6N8T8F4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 8:10:21","3/11/2025 10:34:07","True","CN=6N8T8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"941P334","10.0 (22631)","Windows 11 Enterprise","2/1/2026 9:49:07","27/6/2024 10:48:31","True","CN=941P334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J69S2F3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:42:43","9/2/2022 13:00:38","True","CN=J69S2F3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8X4FTV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:36:48","23/5/2023 16:16:09","True","CN=8X4FTV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9GX0WB4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:42:26","17/7/2025 15:26:33","True","CN=9GX0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2DS2VF4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:43:54","3/11/2025 17:14:11","True","CN=2DS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J69CB24","10.0 (26100)","Windows 11 Enterprise","5/1/2026 16:31:22","2/12/2025 16:52:04","True","CN=J69CB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F9PGRV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 13:50:46","23/5/2023 13:09:29","True","CN=F9PGRV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4KMR3T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:34:35","31/5/2023 10:13:06","True","CN=4KMR3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CT0F9Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:26:31","25/6/2024 12:20:50","True","CN=CT0F9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HKPN2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:38:11","15/3/2023 10:05:50","True","CN=HKPN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5Y4SXF4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 21:52:46","24/11/2025 15:18:59","True","CN=5Y4SXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JZCLKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:48:33","30/6/2022 12:02:35","True","CN=JZCLKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"825FTV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:35:37","23/5/2023 16:19:01","True","CN=825FTV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"19S0WB4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:30:56","9/10/2025 10:22:25","True","CN=19S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6Y2DTQ3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 9:36:29","11/8/2022 13:30:15","True","CN=6Y2DTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CR3CB24","10.0 (22631)","Windows 11 Enterprise","29/12/2025 9:59:14","5/7/2024 9:28:42","False","CN=CR3CB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HKKWN200","FH2N473","10.0 (22631)","Windows 11 Enterprise","11/11/2025 10:25:06","19/10/2020 11:23:31","True","CN=FH2N473,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
