"extensionAttribute9","sAMAccountName","mail","cn","managedBy","description","displayName","groupType","whenCreated"
"HKKWN200","WSP-CNSH-WP62107A-MEP(HEFEI SUNAC CENTER MEP SUB)","WSP-CNSH-WP62107A-MEP@wsp.com","WSP-CNSH-WP62107A-MEP(HEFEI SUNAC CENTER MEP SUB)",,"WSP-CNSH-WP62107A-MEP(HEFEI SUNAC CENTER MEP SUB)","WSP-CNSH-WP62107A-MEP(HEFEI SUNAC CENTER MEP SUB)","8","30/3/2018 10:53:55"
"HKKWN200","PB-Whitehead-Site","PB-Whitehead-Site@pbworld.com","PB-Whitehead-Site","CN=Tsai\, Cary (tsai.cary),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PB-Whitehead-Site","8","9/4/2015 16:54:54"
"HKKWN200","WSP-SF","WSP-SF@wsp.com","WSP-SF","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-SF","8","18/6/2019 16:15:01"
"HKKWN200","WSP-CTS-Hotel-MEP","WSP-CTS-Hotel-MEP@wsp.com","WSP-CTS-Hotel-MEP","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-CTS-Hotel-MEP","8","21/6/2022 17:27:52"
"HKKWN200","WSP-MEP-GAWDC","WSP-MEP-GAWDC@wsp.com","WSP-MEP-GAWDC","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-GAWDC","8","16/9/2020 11:15:53"
"HKKWN200","CN - Project - J20951 - FC - 003(China Resources Qianhai)","WSPJ20951FC003@WSPGroup.com.cn","CN - Project - J20951 - FC - 003(China Resources Qianhai)",,,"CN - Project - J20951 - FC - 003(China Resources Qianhai)","8","21/10/2016 18:59:16"
"HKKWN200","HK - Project - J2566 - CS (Centre of Excellence in Paediatrics)","WSPJ2566CS@WSPgroup.com.hk","HK - Project - J2566 - CS (Centre of Excellence in Paediatrics)",,,"HK - Project - J2566 - CS (Centre of Excellence in Paediatrics)","8","21/10/2016 19:06:33"
"HKKWN200","HK MEP 1 - Team Leader or Above","HK_MEP_1-Team_Leader_or_Above@wsp.com","HK MEP 1 - Team Leader or Above","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK MEP 1 - Team Leader or Above","HK MEP 1 - Team Leader or Above","8","9/1/2018 15:17:48"
"HKKWN200","9AE128-PM3-ArchSD-Minor-Region-3","9AE128-PM3-ArchSD-Minor-Region-3@wsp.com","9AE128-PM3-ArchSD-Minor-Region-3","CN=Ho\, Kammy (HKKH737707),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","9AE128-PM3-ArchSD-Minor-Region-3","9AE128-PM3-ArchSD-Minor-Region-3","8","27/3/2018 8:54:58"
"HKKWN200","PBA-KMC","PBA-KMC@pbworld.com","PBA-KMC","CN=Lau\, Sally (lau.sally),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PBA-KMC","8","15/7/2015 15:03:00"
,"HK-SSAE-BIM","HK-SSAE-BIM@wsp.com","HK-SSAE-BIM","CN=Chung\, Ann (HKAC737293),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK-SSAE-BIM","8","28/3/2024 14:13:49"
"HKKWN200","hkg-2512236a-ce41","hkg-2512236a-ce41@wsp.com","hkg-2512236a-ce41","CN=Wong\, Winifred (Winifred.Wong),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","hkg-2512236a-ce41","hkg-2512236a-ce41","8","5/1/2022 14:49:03"
"HKKWN200","HK - Project - WH50218A(HKHA-CNRE)","WH50218ACNRE@wspgroup.com.hk","HK - Project - WH50218A(HKHA-CNRE)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50218A(HKHA-CNRE)","8","21/10/2016 19:13:26"
"HKKWN200","WSP-MEP-TKO-FUEL-11648304453","WSP-MEP-TKO-FUEL@wsp.com","WSP-MEP-TKO-FUEL","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-TKO-FUEL","8","5/5/2021 14:20:51"
"HKKWN200","hkg-2514345A-CE80-1-26580358","hkg-2514345A-CE80@wsp.com","hkg-2514345A-CE80","CN=Wong\, Winifred (Winifred.Wong),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"hkg-2514345A-CE80","8","28/9/2020 9:43:04"
"HKKWN200","HK - Project - J2878 - EM(HKUST)","WSPJ2878EM@WSPGroup.com.hk","HK - Project - J2878 - EM(HKUST)",,,"HK - Project - J2878 - EM(HKUST)","8","21/10/2016 19:08:57"
"HKKWN200","HK - Project - J2993 - CS(HAD-Trails-North District)","WSPJ2993CS@WSPGroup.com.hk","HK - Project - J2993 - CS(HAD-Trails-North District)",,,"HK - Project - J2993 - CS(HAD-Trails-North District)","8","21/10/2016 19:10:32"
"HKKWN200","HK - Project - J2924  - CS(Po Tai St.)","WSPJ2924CS@WSPGroup.com.hk","HK - Project - J2924  - CS(Po Tai St.)",,,"HK - Project - J2924  - CS(Po Tai St.)","8","21/10/2016 19:09:54"
"HKKWN200","PCCW-SLC-Stage2-MEP","PCCW-SLC-Stage2-MEP@wsp.com","PCCW-SLC-Stage2-MEP","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PCCW-SLC-Stage2-MEP","8","10/12/2019 14:02:38"
"HKKWN200","WSP-MEP-ROLEX-GZHU","WSP-MEP-ROLEX-GZHU@wsp.com","WSP-MEP-ROLEX-GZHU","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-ROLEX-GZHU","8","9/1/2020 14:37:58"
"HKKWN200","HK-TI-Directors","HK-TI-Directors@wsp.com","HK-TI-Directors",,,"HK-TI-Directors","8","14/3/2023 14:59:11"
"HKKWN200","HKG-L&O ProjC-BSC","HKG-LOProjC-BSC@pbworld.com","HKG-L&O ProjC-BSC",,"HKG-L&O ProjC-BSC","HKG-L&O ProjC-BSC","8","28/2/2017 11:05:48"
"HKKWN200","HK - Project - WH50232A - BS (Hotel at SkyCity)","wspWH50232ABS@wspgroup.com.hk","HK - Project - WH50232A - BS (Hotel at SkyCity)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50232A - BS (Hotel at SkyCity)","HK - Project - WH50232A - BS (Hotel at SkyCity)","8","14/3/2017 18:01:13"
"HKKWN200","Asia-IT-All","Asia-IT-All@wsp.com","Asia-IT-All","CN=Chan\, Vivian (Vivian.Chan),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Cannot find ""derrick.lee1@wsp.com"" from the above user to be added.   PLEASE help to add ""derrick.lee1@wsp.com"" to the list as well.","Asia-IT-All","8","18/10/2023 10:05:33"
"HKKWN200","GRP-HK-2511215A","GRP-HK-2511215A@wsp.com","GRP-HK-2511215A","CN=Chung\, Ann (HKAC737293),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"GRP-HK-2511215A","8","24/3/2025 12:10:43"
"HKKWN200","HK - Project - J2609 - CS - 006","HK-Project-J2609-CS-006@WSPGroup.com","HK - Project - J2609 - CS - 006",,,"HK - Project - J2609 - CS - 006","8","21/10/2016 19:06:43"
"HKKWN200","HK - Project - J2041","WSPJ2041@WSPGroup.com.hk","HK - Project - J2041",,,"HK - Project - J2041","8","21/10/2016 19:04:14"
"HKKWN200","HK MEP 1A - M2","HK-MEP-1A-M2@wsp.com","HK MEP 1A - M2","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK-MEP-1A-M2","8","9/1/2020 14:52:08"
"HKKWN200","PB-HASD-LEED","PB-HASD-LEED@pbworld.com","PB-HASD-LEED",,"PB-HASD-LEED","PB-HASD-LEED","8","25/1/2017 15:01:33"
"HKKWN200","2504162A","2504162A@wsp.com","2504162A","CN=Cheng\, Sam (cheng.sam),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSW COMPREHENSIVE DEV","2504162A","8","20/12/2017 15:27:41"
"HKKWN200","WSP-HKGGA","WSP-HKGGA@wsp.com","WSP-HKGGA","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-HKGGA","WSP-HKGGA","8","28/2/2018 15:39:10"
"HKKWN200","CityU-SH-SDE","CityU-SH-SDE@wsp.com","CityU-SH-SDE","CN=Tse\, Elizabeth (tse.elizabeth),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","CityU-SH-SDE@wsp.com","CityU-SH-SDE","8","13/7/2020 10:37:11"
"HKKWN200","Australia Managers","AustraliaManagers@pbworld.com","Australia Managers",,,"Australia Managers","2","11/11/2005 15:25:02"
"HKKWN200","HK - Project - WH50221A","WH50221A@wspgroup.com.hk","HK - Project - WH50221A","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50221A","8","21/10/2016 19:13:31"
"HKKWN200","CN - Project - J20579 - ZB - 002(China Merchants Bank Foshan)","WSPJ20579ZB002@WSPGroup.com.cn","CN - Project - J20579 - ZB - 002(China Merchants Bank Foshan)",,,"CN - Project - J20579 - ZB - 002(China Merchants Bank Foshan)","8","21/10/2016 18:57:39"
"HKKWN200","CN - Project - J21387 - FC(FSI Transportation Hub)","WSPJ21387FC002@WSPGroup.com.cn","CN - Project - J21387 - FC(FSI Transportation Hub)",,,"CN - Project - J21387 - FC(FSI Transportation Hub)","8","21/10/2016 19:01:16"
,"PBSC-HK-PGN (Member)",,"PBSC-HK-PGN (Member)","CN=Kam\, Cathy (kam.cathy),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PBSC-HK-PGN (Member)","8","15/5/2006 15:28:26"
"HKKWN200","Asia-PB-HKG-BSC in ProjC SKAL","Asia-PB-HKG-BSC_in_ProjC_SKAL@wsp.com","Asia-PB-HKG-BSC in ProjC SKAL",,"Asia-PB-HKG-BSC in ProjC SKAL","Asia-PB-HKG-BSC in ProjC SKAL","8","28/2/2017 11:17:50"
"HKKWN200","WSP-BS-PENNYBAY","WSP-BS-PENNYBAY@wsp.com","WSP-BS-PENNYBAY","CN=Tin\, Cecilia (tin.cecilia),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-BS-PENNYBAY","WSP-BS-PENNYBAY","8","4/5/2020 19:36:39"
"HKKWN200","hkg-2512200A","hkg-2512200A@wsp.com","hkg-2512200A","CN=Hui\, Shirley (hui.shirley),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","hkg-2512200A","hkg-2512200A","8","3/6/2020 13:09:26"
"HKKWN200","PB-LIFT-MX-PH3","PB-LIFT-MX-PH3@pbworld.com","PB-LIFT-MX-PH3","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PB-LIFT-MX-PH3","8","9/6/2015 16:29:55"
"HKKWN200","GLD_Asian Dynamics Validation Team","gld.AsianDynamicsValidationTeam@wsp.com","Asian Dynamics Validation Team",,,"GLD - Asian Dynamics Validation Team","8","11/10/2021 20:47:28"
"HKKWN200","WSPS-HKUST-MPA","WSPS-HKUST-MPA@wsp.com","WSPS-HKUST-MPA","CN=Chan\, Maverick (Chan.Maverick),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSPS-HKUST-MPA","WSPS-HKUST-MPA","8","25/4/2018 16:15:15"
"HKKWN200","HK - Project - J2334 - EM - ASD REG2 (Kln)","WSPJ2334EM.ASD094T2@WSPGroup.com.hk","HK - Project - J2334 - EM - ASD REG2 (Kln)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2334 - EM - ASD REG2 (Kln)","8","21/10/2016 19:05:00"
"HKKWN200","CN - Project - J21256 - CS(SIP BinJiang City)","WSPJ21256CS@WSPGroup.com.cn","CN - Project - J21256 - CS(SIP BinJiang City)",,,"CN - Project - J21256 - CS(SIP BinJiang City)","8","21/10/2016 19:00:43"
"HKKWN200","WSP-MEP-CS-BJ-1-1732771925","WSP-MEP-CS-BJ@wsp.com","WSP-MEP-CS-BJ","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-CS-BJ","8","5/2/2021 9:26:07"
"HKKWN200","HK - Project - WH50233A - BS (Connaught Rd West)","wspWH50233abs@wspgroup.com.hk","HK - Project - WH50233A - BS (Connaught Rd West)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50233A - BS (Connaught Rd West)","HK - Project - WH50233A - BS (Connaught Rd West)","8","17/3/2017 18:03:23"
"HKKWN200","WSP-MEP-DCS-TCTNTE-E","WSP-MEP-DCS-TCTNTE-E@wsp.com","WSP-MEP-DCS-TCTNTE-E","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0022725","WSP-MEP-DCS-TCTNTE-E","8","25/8/2022 12:24:29"
"HKKWN200","WSP-HUIZHOU-PM","WSP-HUIZHOU-PM@wsp.com","WSP-HUIZHOU-PM","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-HUIZHOU-PM","WSP-HUIZHOU-PM","8","24/4/2020 18:15:46"
"HKKWN200","EMSD-Toilet-PM","EMSD-Toilet-PM@wsp.com","EMSD-Toilet-PM","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","EMSD-Toilet-PM","EMSD-Toilet-PM","8","24/9/2018 7:50:04"
"HKKWN200","WSP-MEP-HMB-L8","WSP-MEP-HMB-L8@wsp.com","WSP-MEP-HMB-L8","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-L8","8","7/8/2019 15:36:49"
"HKKWN200","HK - Project - WH50245A - BS (Yau Mei San Tsuen)","wspWH50245ABS@wsp.com","HK - Project - WH50245A - BS (Yau Mei San Tsuen)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50245A - BS (Yau Mei San Tsuen)","HK - Project - WH50245A - BS (Yau Mei San Tsuen)","8","25/8/2017 15:18:26"
"HKKWN200","Asia-Timesheet","Asia-Timesheet@wsp.com","Asia-Timesheet","CN=Kwok\, Crystal (Crystal.Kwok),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"Asia-Timesheet","8","14/2/2025 9:51:24"
"HKKWN200","HK - Project - J2994 - EM(HAD-Trails-North District)","WSPJ2994EM@WSPGroup.com.hk","HK - Project - J2994 - EM(HAD-Trails-North District)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2994 - EM(HAD-Trails-North District)","8","21/10/2016 19:10:34"
"HKKWN200","CN - Project - J20670 - SS(VOLVO PD3)","WSPJ20670SS@WSPGrouop.com.cn","CN - Project - J20670 - SS(VOLVO PD3)",,,"CN - Project - J20670 - SS(VOLVO PD3)","8","21/10/2016 18:57:59"
"HKKWN200","HK - Project - J3217 - CS(Pok Oi Hospital)","WSPJ3217CS@WSPGroup.com.hk","HK - Project - J3217 - CS(Pok Oi Hospital)",,,"HK - Project - J3217 - CS(Pok Oi Hospital)","8","21/10/2016 19:12:31"
"HKKWN200","WSPCS-TSWP-1-2050559440","WSPCS-TSWP@wsp.com","WSPCS-TSWP",,,"WSPCS-TSWP","8","3/2/2021 11:56:00"
"HKKWN200","HK - Project - J3220 - EM(French Intl Sch at TKO)","WSPJ3220EM@WSPGroup.com.hk","HK - Project - J3220 - EM(French Intl Sch at TKO)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J3220 - EM(French Intl Sch at TKO)","8","21/10/2016 19:12:34"
"HKKWN200","hkg-2514319A-CE49","hkg-2514319A-CE49@wsp.com","hkg-2514319A-CE49",,"hkg-2514319A-CE49","hkg-2514319A-CE49","8","17/4/2019 15:11:03"
"HKKWN200","WSP-FS-ITECH-T1","WSP-FS-ITECH-T1@wsp.com","WSP-FS-ITECH-T1","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-FS-ITECH-T1","8","23/1/2024 9:39:27"
"HKKWN200","WSP-ENV&ACO-DCS-TCTNTE-E","WSP-ENV+ACO-DCS-TCTNTE-E@wsp.com","WSP-ENV&ACO-DCS-TCTNTE-E","CN=Tse\, Elizabeth (tse.elizabeth),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0026895","WSP-ENV&ACO-DCS-TCTNTE-E","8","26/8/2022 13:38:40"
"HKKWN200","hkg-2514340A","hkg-2514340A@wsp.com","hkg-2514340A","CN=Wong\, Winifred (Winifred.Wong),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"hkg-2514340A","8","8/7/2020 15:43:04"
"HKKWN200","HK-TI-TrafficAsso","HK-TI-TrafficAsso@wsp.com","HK-TI-TrafficAsso",,"Please add the following to the list, thank you.

Guo-Lin.Zhou@wsp.com
Jessica.Fung@wsp.com
Will.Kwan@wsp.com
Ernest.Tip@wsp.com
Paul.Lau@wsp.com
Jeff.Ng@wsp.com
Dan.Chau@wsp.com
Arthur.Po@wsp.com
Charis.Wong@wsp.com","HK-TI-TrafficAsso","8","11/4/2023 19:24:03"
"HKKWN200","Asia-HKG-MEP-Kimberley","Asia-HKG-MEP-Kimberley@wsp.com","Asia-HKG-MEP-Kimberley","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Asia-HKG-MEP-Kimberley","Asia-HKG-MEP-Kimberley","8","28/11/2018 15:43:59"
"HKKWN200","HK - Project - J2765 - EM(Tsuen Wan City Landmark II - Stage 1)","WSPJ2765EM@WSPGroup.com.hk","HK - Project - J2765 - EM(Tsuen Wan City Landmark II - Stage 1)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2765 - EM(Tsuen Wan City Landmark II - Stage 1)","8","21/10/2016 19:08:01"
"HKKWN200","HK - Project - J2855 - EM(Marriot Hotel)","WSPJ2855EM@WSPGroup.com.hk","HK - Project - J2855 - EM(Marriot Hotel)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2855 - EM(Marriot Hotel)","8","21/10/2016 19:08:47"
"HKKWN200","CN - Project - J20586 - EZ - 006 - EM","WSPJ20586CZ006EM@WSPGroup.com.hk","CN - Project - J20586 - EZ - 006 - EM (SZ Gemdale Dabaihui Comm)",,,"CN - Project - J20586 - EZ - 006 - EM","8","21/10/2016 18:57:45"
"HKKWN200","WSP-MEP-HMB-UPSPMM-11738831950","WSP-MEP-HMB-UPSPMM@wsp.com","WSP-MEP-HMB-UPSPMM","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-UPSPMM","8","2/8/2021 18:21:15"
"HKKWN200","WSP-SMT_rezoning","WSP-SMT_rezoning@wsp.com","WSP-SMT_rezoning","CN=Wong\, Ling (HKSLW001),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-SMT_rezoning","WSP-SMT_rezoning","8","20/12/2017 10:56:56"
"HKKWN200","Asia-HKG-Staffs-for-EE","Asia-HKG-Staffs-for-EE@pbworld.com","Asia-HKG-Staffs-for-EE","CN=Fung\, Pat (fung.pat),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"Asia-HKG-Staffs-for-EE","8","16/4/2012 13:33:05"
"HKKWN200","Goldman-Sachs-SZO-LEED","Goldman-Sachs-SZO-LEED@wsp.com","Goldman-Sachs-SZO-LEED","CN=Jiao\, Joey (Jiao.Joey),OU=Active,OU=Users,OU=CN,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Goldman-Sachs-SZO-LEED","Goldman-Sachs-SZO-LEED","8","23/3/2020 17:40:20"
"HKKWN200","PB-NJICC-STL","PB-NJICC-STL@pbworld.com","PB-NJICC-STL","CN=Tsai\, Cary (tsai.cary),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PB-NJICC-STL","8","29/1/2014 15:01:03"
,"WSPHK_Process","WSPHK_Process@wsp.com","WSPHK_Process","CN=Chan\, Connie (HKCC645816),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSPHK_Process","8","7/4/2025 11:28:59"
"HKKWN200","SG-ISO27001-WorkingGroup","SG-ISO27001-WorkingGroup@wsp.com","SG-ISO27001-WorkingGroup","CN=Lang\, Philip (CNPL747149),OU=Active,OU=Users,OU=CN,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"SG-ISO27001-WorkingGroup","8","26/5/2022 14:49:00"
"HKKWN200","HK - project - WH50367A - BS(HKHA-Queen's Hill)","WSPWH50367ABS@wsp.com","HK - project - WH50367A - BS(HKHA-Queen's Hill)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50367A - BS(HKHA-Queen's Hill)","8","5/11/2024 8:37:30"
"HKKWN200","WSP-HHH-Renovation","WSP-HHH-Renovation@wsp.com","WSP-HHH-Renovation","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0120877","WSP-HHH-Renovation","8","20/10/2022 15:56:53"
"HKKWN200","HK - Project - J2920 - CS(DD129 Deep Bay Rd)","WSPJ2920CS@WSPGroup.com.hk","HK - Project - J2920 - CS(DD129 Deep Bay Rd)",,,"HK - Project - J2920 - CS(DD129 Deep Bay Rd)","8","21/10/2016 19:09:52"
"HKKWN200","HK - Project - WH50208A(HKIED)","WH50208A@wspgroup.com.hk","HK - Project - WH50208A(HKIED)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50208A(HKIED)","8","21/10/2016 19:13:17"
"HKKWN200","CN - Project - J20586 - FC -009","WSPJ20586FC009@WSPGroup.com.cn","CN - Project - J20586 - FC -009",,,"CN - Project - J20586 - FC -009","8","21/10/2016 18:57:47"
"HKKWN200","HK MEP 1A - M1","HK_MEP_1A-M1@wsp.com","HK MEP 1A - M1","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK MEP 1A - M1","HK MEP 1A - M1","8","9/1/2018 15:25:30"
"HKKWN200","WSP-MEP-HMB-FSUPGRADE-11218654261","WSP-MEP-HMB-FSUPGRADE@wsp.com","WSP-MEP-HMB-FSUPGRADE","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-FSUPGRADE","8","2/9/2021 14:10:33"
"HKKWN200","WSP-MEP-HMB-LED-DISPLAY","WSP-MEP-HMB-LED-DISPLAY@wsp.com","WSP-MEP-HMB-LED-DISPLAY","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-LED-DISPLAY","8","26/5/2020 13:20:15"
"HKKWN200","WSP-MEP-HMB-GFDISPLAY-1300990533","WSP-MEP-HMB-GFDISPLAY@wsp.com","WSP-MEP-HMB-GFDISPLAY","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-GFDISPLAY","8","7/2/2022 20:14:26"
"HKKWN200","WSPWH50313ABS-1468383148","WSPWH50313ABS@wsp.com","HK - Project - WH50313A - BS (Hung Shui Kui)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50313A - BS (Hung Shui Kui)","8","19/11/2021 11:43:28"
"HKKWN200","MTRC-HSK-WSP","MTRC-HSK-WSP@wsp.com","MTRC-HSK-WSP",,"Can receive outsider email and send out email
Set Project Administrator as Florence Ho","MTRC-HSK-WSP","8","3/5/2023 9:16:40"
"HKKWN200","CN - Project - J20888 - ZB(Hai Kou Mei Li Sha)","WSPJ20888ZB@WSPGroup.com.cn","CN - Project - J20888 - ZB(Hai Kou Mei Li Sha)",,,"CN - Project - J20888 - ZB(Hai Kou Mei Li Sha)","8","21/10/2016 18:58:57"
"HKKWN200","HK - Project - J3243 - EM(43_45 Tsun Yip St.)","WSPJ3243EM@WSPGroup.com.hk","HK - Project - J3243 - EM(43_45 Tsun Yip St.)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J3243 - EM(43_45 Tsun Yip St.)","8","21/10/2016 19:12:46"
"HKKWN200","HK - Project - J3138 - EM(Brioni Wynn)","WSPJ3138EM@WSPGroup.com.hk","HK - Project - J3138 - EM(Brioni Wynn)",,,"HK - Project - J3138 - EM(Brioni Wynn)","8","21/10/2016 19:11:42"
"HKKWN200","WSP-MEP-MTY","WSP-MEP-MTY@wsp.com","WSP-MEP-MTY","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-MTY","8","12/2/2019 16:08:38"
